"id","word_en","word_de","part_of_speech","topic","status","correct_streak","times_seen","wrong_count","half_count","last_seen","last_result","difficulty","notes"
"seed-603","to describe","beschreiben","verb","abstrakt","mastered","3","15","8","0","2026-07-20","correct","B1",""
"seed-604","to summarize","zusammenfassen","verb","abstrakt","new","0","0","0","0","","","B1",""
"seed-605","important","wichtig","adjective","abstrakt","new","0","0","0","0","","","B1",""
"seed-606","unimportant","unwichtig","adjective","abstrakt","new","0","0","0","0","","","B1",""
"seed-607","clear","eindeutig","adjective","abstrakt","new","0","0","0","0","","","B1",""
"seed-608","unclear","unklar","adjective","abstrakt","new","0","0","0","0","","","B1",""
"seed-609","complicated","kompliziert","adjective","abstrakt","new","0","0","0","0","","","B1",""
"seed-610","simple","einfach","adjective","abstrakt","new","0","0","0","0","","","B1",""
"seed-611","typical","typisch","adjective","abstrakt","new","0","0","0","0","","","B1",""
"seed-612","rare","selten","adjective","abstrakt","new","0","0","0","0","","","B1",""
"seed-613","frequent","häufig","adjective","abstrakt","new","0","0","0","0","","","B1",""
"seed-614","regularly","regelmäßig","adverb","abstrakt","new","0","0","0","0","","","B1",""
"seed-615","occasionally","gelegentlich","adverb","abstrakt","new","0","0","0","0","","","B1",""
"seed-616","basically","grundsätzlich","adverb","abstrakt","new","0","0","0","0","","","B1",""
"seed-617","exactly","genau","adverb","abstrakt","new","0","0","0","0","","","B1",""
"seed-618","approximately","ungefähr","adverb","abstrakt","new","0","0","0","0","","","B1",""
"seed-619","immediately","sofort","adverb","abstrakt","new","0","0","0","0","","","B1",""
"seed-620","later","später","adverb","abstrakt","new","0","0","0","0","","","B1",""
"seed-621","the bank","die Bank","noun","alltag","learning","1","1","0","0","2026-06-06","correct","B1",""
"seed-622","the cash","das Bargeld","noun","alltag","learning","1","1","0","0","2026-06-06","correct","B1",""
"seed-623","the card","die Karte","noun","alltag","learning","1","1","0","0","2026-06-06","correct","B1",""
"seed-624","the debit card","die EC-Karte","noun","alltag","learning","1","1","0","0","2026-06-06","correct","B1",""
"seed-625","the credit card","die Kreditkarte","noun","alltag","learning","1","1","0","0","2026-06-06","correct","B1",""
"seed-626","the account balance","der Kontostand","noun","alltag","learning","2","3","1","0","2026-06-08","correct","B1",""
"seed-627","the payment","die Zahlung","noun","alltag","learning","1","1","0","0","2026-06-06","correct","B1",""
"seed-628","the direct debit","die Lastschrift","noun","alltag","mastered","4","6","2","0","2026-06-19","correct","B1",""
"seed-629","the installment","die Rate","noun","alltag","learning","2","3","1","0","2026-06-08","correct","B1",""
"seed-630","the amount","der Betrag","noun","alltag","learning","1","1","0","0","2026-06-07","correct","B1",""
"seed-631","the tax","die Steuer","noun","alltag","learning","1","1","0","0","2026-06-07","correct","B1",""
"seed-632","the fee in daily life","die Gebühr","noun","alltag","learning","2","3","1","0","2026-06-08","correct","B1",""
"seed-633","the reminder fee","die Mahngebühr","noun","alltag","mastered","3","14","6","1","2026-06-21","correct","B1",""
"seed-634","the subscription","das Abo","noun","alltag","mastered","3","6","2","1","2026-06-14","correct","B1",""
"seed-635","the contract cancellation","die Vertragskündigung","noun","alltag","learning","1","1","0","0","2026-06-07","correct","B1",""
"seed-636","the customer service","der Kundenservice","noun","alltag","learning","1","2","0","0","2026-06-11","correct","B1",""
"seed-637","the password","das Passwort","noun","alltag","learning","1","1","0","0","2026-06-08","correct","B1",""
"seed-638","the username","der Benutzername","noun","alltag","learning","1","1","0","0","2026-06-08","correct","B1",""
"seed-639","the app","die App","noun","alltag","learning","1","1","0","0","2026-06-06","correct","B1",""
"seed-640","the website","die Webseite","noun","alltag","learning","1","1","0","0","2026-06-08","correct","B1",""
"seed-641","the login","die Anmeldung","noun","alltag","learning","2","3","1","0","2026-06-08","correct","B1",""
"seed-642","the connection online","die Internetverbindung","noun","alltag","learning","1","1","0","0","2026-06-08","correct","B1",""
"seed-643","the data volume","das Datenvolumen","noun","alltag","learning","1","2","0","0","2026-07-08","correct","B1",""
"seed-644","the mobile contract","der Handyvertrag","noun","alltag","learning","1","2","0","0","2026-07-08","correct","B1",""
"seed-645","to transfer money","Geld überweisen","phrase","alltag","learning","1","1","0","0","2026-06-08","correct","B1",""
"seed-646","to pay by card","mit Karte bezahlen","phrase","alltag","learning","1","1","0","0","2026-06-08","correct","B1",""
"seed-647","to cancel a contract","einen Vertrag kündigen","phrase","alltag","learning","1","1","0","0","2026-06-08","correct","B1",""
"seed-648","to log in","sich anmelden","verb","alltag","learning","1","1","0","0","2026-06-08","correct","B1",""
"seed-649","to log out","sich abmelden","verb","alltag","learning","1","1","0","0","2026-06-08","correct","B1",""
"seed-650","to download","herunterladen","verb","alltag","learning","1","1","0","0","2026-06-08","correct","B1",""
"seed-651","to upload","hochladen","verb","alltag","learning","1","1","0","0","2026-06-08","correct","B1",""
"seed-652","to save","speichern","verb","alltag","learning","1","1","0","0","2026-06-08","correct","B1",""
"seed-653","to delete","löschen","verb","alltag","learning","1","1","0","0","2026-06-08","correct","B1",""
"seed-654","to open","öffnen","verb","alltag","learning","1","1","0","0","2026-06-08","correct","B1",""
"seed-655","to close","schließen","verb","alltag","learning","1","1","0","0","2026-06-08","correct","B1",""
"seed-656","to send","senden","verb","alltag","learning","1","1","0","0","2026-06-08","correct","B1",""
"seed-657","to receive","empfangen","verb","alltag","mastered","3","8","4","0","2026-06-18","correct","B1",""
"seed-658","digital","digital","adjective","alltag","learning","1","1","0","0","2026-06-08","correct","B1",""
"seed-659","secure","sicher","adjective","alltag","learning","1","1","0","0","2026-06-08","correct","B1",""
"seed-660","private","privat","adjective","alltag","learning","1","1","0","0","2026-06-08","correct","B1",""
"seed-661","public","öffentlich","adjective","alltag","learning","1","1","0","0","2026-06-08","correct","B1",""
"seed-662","the responsibility area","der Verantwortungsbereich","noun","arbeit","new","0","0","0","0","","","B2",""
"seed-663","the leadership","die Führung","noun","arbeit","new","0","0","0","0","","","B2",""
"seed-664","the management","die Geschäftsführung","noun","arbeit","new","0","0","0","0","","","B2",""
"seed-665","the company","das Unternehmen","noun","arbeit","new","0","0","0","0","","","B2",""
"seed-666","the department head","die Abteilungsleitung","noun","arbeit","new","0","0","0","0","","","B2",""
"seed-667","the human resources department","die Personalabteilung","noun","arbeit","new","0","0","0","0","","","B2",""
"seed-668","the job interview","das Vorstellungsgespräch","noun","arbeit","learning","0","1","0","0","2026-06-19","correct","B2",""
"seed-669","the cover letter","das Anschreiben","noun","arbeit","new","0","0","0","0","","","B2",""
"seed-670","the resume","der Lebenslauf","noun","arbeit","new","0","0","0","0","","","B2",""
"seed-671","the certificate at work","das Zeugnis","noun","arbeit","new","0","0","0","0","","","B2",""
"seed-672","the reference","die Referenz","noun","arbeit","new","0","0","0","0","","","B2",""
"seed-673","the position","die Stelle","noun","arbeit","new","0","0","0","0","","","B2",""
"seed-674","the task area","das Aufgabengebiet","noun","arbeit","new","0","0","0","0","","","B2",""
"seed-675","the working condition","die Arbeitsbedingung","noun","arbeit","new","0","0","0","0","","","B2",""
"seed-676","the overtime","die Überstunde","noun","arbeit","new","0","0","0","0","","","B2",""
"seed-677","the vacation day","der Urlaubstag","noun","arbeit","new","0","0","0","0","","","B2",""
"seed-678","the sick note","die Krankmeldung","noun","arbeit","learning","0","1","0","0","2026-06-18","correct","B2",""
"seed-679","the payroll","die Gehaltsabrechnung","noun","arbeit","new","0","0","0","0","","","B2",""
"seed-680","the tax class","die Steuerklasse","noun","arbeit","new","0","0","0","0","","","B2",""
"seed-681","the social contribution","der Sozialbeitrag","noun","arbeit","new","0","0","0","0","","","B2",""
"seed-682","the pension insurance","die Rentenversicherung","noun","arbeit","new","0","0","0","0","","","B2",""
"seed-683","the unemployment insurance","die Arbeitslosenversicherung","noun","arbeit","new","0","0","0","0","","","B2",""
"seed-684","the accident insurance","die Unfallversicherung","noun","arbeit","new","0","0","0","0","","","B2",""
"seed-685","the employment agency","die Arbeitsagentur","noun","arbeit","new","0","0","0","0","","","B2",""
"seed-686","the training program","die Ausbildung","noun","arbeit","new","0","0","0","0","","","B2",""
"seed-687","the apprentice","der Auszubildende","noun","arbeit","new","0","0","0","0","","","B2","Short form: der Azubi."
"seed-688","the qualification","die Qualifikation","noun","arbeit","new","0","0","0","0","","","B2",""
"seed-689","the certificate of completion","der Abschluss","noun","arbeit","new","0","0","0","0","","","B2",""
"seed-690","the responsibility handover","die Übergabe","noun","arbeit","new","0","0","0","0","","","B2",""
"seed-691","the agreement","die Vereinbarung","noun","arbeit","new","0","0","0","0","","","B2",""
"seed-692","the negotiation round","die Verhandlungsrunde","noun","arbeit","new","0","0","0","0","","","B2",""
"seed-693","the budget","das Budget","noun","arbeit","new","0","0","0","0","","","B2",""
"seed-694","the expense","die Ausgabe","noun","arbeit","new","0","0","0","0","","","B2",""
"seed-695","the revenue","der Umsatz","noun","arbeit","new","0","0","0","0","","","B2",""
"seed-696","the profit","der Gewinn","noun","arbeit","new","0","0","0","0","","","B2",""
"seed-697","the loss","der Verlust","noun","arbeit","new","0","0","0","0","","","B2",""
"seed-698","the target group","die Zielgruppe","noun","arbeit","new","0","0","0","0","","","B2",""
"seed-699","the market","der Markt","noun","arbeit","new","0","0","0","0","","","B2",""
"seed-700","the offer as proposal","das Angebot","noun","arbeit","new","0","0","0","0","","","B2",""
"seed-701","the proposal","das Angebotsschreiben","noun","arbeit","new","0","0","0","0","","","B2",""
"seed-702","the invoice number","die Rechnungsnummer","noun","arbeit","new","0","0","0","0","","","B2",""
"seed-703","the due date","das Fälligkeitsdatum","noun","arbeit","new","0","0","0","0","","","B2",""
"seed-704","to apply for a job","sich auf eine Stelle bewerben","phrase","arbeit","new","0","0","0","0","","","B2",""
"seed-705","to arrange a meeting","einen Termin vereinbaren","phrase","arbeit","learning","0","2","0","0","2026-07-08","half","B2",""
"seed-706","to take responsibility","Verantwortung übernehmen","phrase","arbeit","new","0","0","0","0","","","B2",""
"seed-707","to hand over","übergeben","verb","arbeit","new","0","0","0","0","","","B2",""
"seed-708","to delegate","delegieren","verb","arbeit","new","0","0","0","0","","","B2",""
"seed-709","to clarify","klären","verb","arbeit","new","0","0","0","0","","","B2",""
"seed-710","to coordinate","abstimmen","verb","arbeit","new","0","0","0","0","","","B2",""
"seed-711","to implement","umsetzen","verb","arbeit","new","0","0","0","0","","","B2",""
"seed-712","to document","dokumentieren","verb","arbeit","new","0","0","0","0","","","B2",""
"seed-713","to evaluate","bewerten","verb","arbeit","new","0","0","0","0","","","B2",""
"seed-714","to estimate","einschätzen","verb","arbeit","new","0","0","0","0","","","B2",""
"seed-715","to request","anfordern","verb","arbeit","new","0","0","0","0","","","B2",""
"seed-716","to approve at work","freigeben","verb","arbeit","new","0","0","0","0","","","B2",""
"seed-717","to reject a proposal","ablehnen","verb","arbeit","new","0","0","0","0","","","B2",""
"seed-718","independent","eigenständig","adjective","arbeit","new","0","0","0","0","","","B2",""
"seed-719","responsible","verantwortlich","adjective","arbeit","new","0","0","0","0","","","B2",""
"seed-720","efficient","effizient","adjective","arbeit","new","0","0","0","0","","","B2",""
"seed-721","transparent","transparent","adjective","arbeit","new","0","0","0","0","","","B2",""
"seed-722","binding","verbindlich","adjective","arbeit","new","0","0","0","0","","","B2",""
"seed-723","the consumer","der Verbraucher","noun","alltag","new","0","0","0","0","","","B2","Female: die Verbraucherin."
"seed-724","the consumer protection","der Verbraucherschutz","noun","alltag","new","0","0","0","0","","","B2",""
"seed-725","the membership","die Mitgliedschaft","noun","alltag","new","0","0","0","0","","","B2",""
"seed-726","the notice period","die Kündigungsfrist","noun","alltag","learning","0","1","0","0","2026-07-08","correct","B2",""
"seed-727","the cancellation confirmation","die Kündigungsbestätigung","noun","alltag","new","0","0","0","0","","","B2",""
"seed-728","the subscription fee","der Mitgliedsbeitrag","noun","alltag","new","0","0","0","0","","","B2",""
"seed-729","the security deposit","die Sicherheitsleistung","noun","alltag","new","0","0","0","0","","","B2",""
"seed-730","the insurance policy","die Versicherungspolice","noun","alltag","new","0","0","0","0","","","B2",""
"seed-731","the claim","der Anspruch","noun","alltag","new","0","0","0","0","","","B2",""
"seed-732","the support hotline","die Hotline","noun","alltag","new","0","0","0","0","","","B2",""
"seed-733","the waiting loop","die Warteschleife","noun","alltag","new","0","0","0","0","","","B2",""
"seed-734","the callback","der Rückruf","noun","alltag","new","0","0","0","0","","","B2",""
"seed-735","the replacement device","das Ersatzgerät","noun","alltag","new","0","0","0","0","","","B2",""
"seed-736","the warranty claim","der Garantiefall","noun","alltag","new","0","0","0","0","","","B2",""
"seed-737","the defect","der Mangel","noun","alltag","new","0","0","0","0","","","B2",""
"seed-738","the complaint department","die Reklamationsabteilung","noun","alltag","new","0","0","0","0","","","B2",""
"seed-739","the refund","die Erstattung","noun","alltag","new","0","0","0","0","","","B2",""
"seed-740","the voucher","der Gutschein","noun","alltag","new","0","0","0","0","","","B2",""
"seed-741","the confirmation","die Bestätigung","noun","alltag","learning","0","1","0","0","2026-06-11","correct","B2",""
"seed-742","the notification","die Benachrichtigung","noun","alltag","learning","0","1","0","0","2026-06-15","correct","B2",""
"seed-743","the setting","die Einstellung","noun","alltag","new","0","0","0","0","","","B2",""
"seed-744","the permission","die Berechtigung","noun","alltag","new","0","0","0","0","","","B2",""
"seed-745","the privacy","die Privatsphäre","noun","alltag","new","0","0","0","0","","","B2",""
"seed-746","the data protection","der Datenschutz","noun","alltag","new","0","0","0","0","","","B2",""
"seed-747","the terms and conditions","die AGB","noun","alltag","new","0","0","0","0","","","B2","Short for Allgemeine Geschäftsbedingungen."
"seed-748","the password reset","das Zurücksetzen des Passworts","phrase","alltag","new","0","0","0","0","","","B2",""
"seed-749","the confirmation code","der Bestätigungscode","noun","alltag","new","0","0","0","0","","","B2",""
"seed-750","the device","das Gerät","noun","alltag","new","0","0","0","0","","","B2",""
"seed-751","the charger","das Ladegerät","noun","alltag","new","0","0","0","0","","","B2",""
"seed-752","the screen","der Bildschirm","noun","alltag","new","0","0","0","0","","","B2",""
"seed-753","the keyboard","die Tastatur","noun","alltag","new","0","0","0","0","","","B2",""
"seed-754","the mouse","die Maus","noun","alltag","new","0","0","0","0","","","B2",""
"seed-755","the headphones","die Kopfhörer","noun","alltag","new","0","0","0","0","","","B2",""
"seed-756","the receipt number","die Belegnummer","noun","alltag","new","0","0","0","0","","","B2",""
"seed-757","the delivery address","die Lieferadresse","noun","alltag","new","0","0","0","0","","","B2",""
"seed-758","the billing address","die Rechnungsadresse","noun","alltag","new","0","0","0","0","","","B2",""
"seed-759","to complain about goods","reklamieren","verb","alltag","new","0","0","0","0","","","B2",""
"seed-760","to request a refund","eine Erstattung beantragen","phrase","alltag","new","0","0","0","0","","","B2",""
"seed-761","to activate","aktivieren","verb","alltag","new","0","0","0","0","","","B2",""
"seed-762","to deactivate","deaktivieren","verb","alltag","new","0","0","0","0","","","B2",""
"seed-763","to update","aktualisieren","verb","alltag","new","0","0","0","0","","","B2",""
"seed-764","to connect","verbinden","verb","alltag","new","0","0","0","0","","","B2",""
"seed-765","to disconnect","trennen","verb","alltag","new","0","0","0","0","","","B2",""
"seed-766","to reset","zurücksetzen","verb","alltag","new","0","0","0","0","","","B2",""
"seed-767","to enter a code","einen Code eingeben","phrase","alltag","new","0","0","0","0","","","B2",""
"seed-768","to scan","scannen","verb","alltag","new","0","0","0","0","","","B2",""
"seed-769","to print out","ausdrucken","verb","alltag","new","0","0","0","0","","","B2",""
"seed-770","to request support","Support anfordern","phrase","alltag","new","0","0","0","0","","","B2",""
"seed-771","available online","online verfügbar","phrase","alltag","new","0","0","0","0","","","B2",""
"seed-772","out of stock","nicht vorrätig","phrase","alltag","new","0","0","0","0","","","B2",""
"seed-773","the blood pressure","der Blutdruck","noun","gesundheit","new","0","0","0","0","","","B2",""
"seed-774","the blood test","die Blutuntersuchung","noun","gesundheit","new","0","0","0","0","","","B2",""
"seed-775","the laboratory result","der Laborwert","noun","gesundheit","new","0","0","0","0","","","B2",""
"seed-776","the medical finding","der Befund","noun","gesundheit","new","0","0","0","0","","","B2",""
"seed-777","the infection","die Infektion","noun","gesundheit","new","0","0","0","0","","","B2",""
"seed-778","the inflammation","die Entzündung","noun","gesundheit","new","0","0","0","0","","","B2",""
"seed-779","the wound","die Wunde","noun","gesundheit","new","0","0","0","0","","","B2",""
"seed-780","the injury","die Verletzung","noun","gesundheit","new","0","0","0","0","","","B2",""
"seed-781","the fracture","der Bruch","noun","gesundheit","new","0","0","0","0","","","B2",""
"seed-782","the swelling","die Schwellung","noun","gesundheit","new","0","0","0","0","","","B2",""
"seed-783","the rash","der Ausschlag","noun","gesundheit","new","0","0","0","0","","","B2",""
"seed-784","the side effect","die Nebenwirkung","noun","gesundheit","new","0","0","0","0","","","B2",""
"seed-785","the dosage","die Dosierung","noun","gesundheit","new","0","0","0","0","","","B2",""
"seed-786","the package leaflet","die Packungsbeilage","noun","gesundheit","new","0","0","0","0","","","B2",""
"seed-787","the emergency service","der Notdienst","noun","gesundheit","new","0","0","0","0","","","B2",""
"seed-788","the ambulance","der Krankenwagen","noun","gesundheit","new","0","0","0","0","","","B2",""
"seed-789","the caregiver","die Pflegekraft","noun","gesundheit","new","0","0","0","0","","","B2",""
"seed-790","the care insurance","die Pflegeversicherung","noun","gesundheit","new","0","0","0","0","","","B2",""
"seed-791","the mental health","die psychische Gesundheit","noun","gesundheit","new","0","0","0","0","","","B2",""
"seed-792","the therapy appointment","der Therapietermin","noun","gesundheit","new","0","0","0","0","","","B2",""
"seed-793","the stress symptom","das Stresssymptom","noun","gesundheit","new","0","0","0","0","","","B2",""
"seed-794","the sleep problem","das Schlafproblem","noun","gesundheit","new","0","0","0","0","","","B2",""
"seed-795","the nutrition","die Ernährung","noun","gesundheit","new","0","0","0","0","","","B2",""
"seed-796","the movement","die Bewegung","noun","gesundheit","new","0","0","0","0","","","B2",""
"seed-797","the prevention","die Vorsorge","noun","gesundheit","new","0","0","0","0","","","B2",""
"seed-798","the checkup","die Vorsorgeuntersuchung","noun","gesundheit","new","0","0","0","0","","","B2",""
"seed-799","to make an appointment with a specialist","einen Facharzttermin vereinbaren","phrase","gesundheit","new","0","0","0","0","","","B2",""
"seed-800","to describe symptoms","Symptome beschreiben","phrase","gesundheit","new","0","0","0","0","","","B2",""
"seed-801","to tolerate medicine","ein Medikament vertragen","phrase","gesundheit","new","0","0","0","0","","","B2",""
"seed-802","to stop taking medicine","ein Medikament absetzen","phrase","gesundheit","new","0","0","0","0","","","B2",""
"seed-803","to cool a wound","eine Wunde kühlen","phrase","gesundheit","new","0","0","0","0","","","B2",""
"seed-804","to disinfect","desinfizieren","verb","gesundheit","new","0","0","0","0","","","B2",""
"seed-805","to bandage","verbinden","verb","gesundheit","new","0","0","0","0","","","B2",""
"seed-806","to diagnose","diagnostizieren","verb","gesundheit","new","0","0","0","0","","","B2",""
"seed-807","to prevent","vorbeugen","verb","gesundheit","new","0","0","0","0","","","B2",""
"seed-808","to reduce stress","Stress abbauen","phrase","gesundheit","new","0","0","0","0","","","B2",""
"seed-809","chronic","chronisch","adjective","gesundheit","new","0","0","0","0","","","B2",""
"seed-810","acute","akut","adjective","gesundheit","new","0","0","0","0","","","B2",""
"seed-811","painful","schmerzhaft","adjective","gesundheit","new","0","0","0","0","","","B2",""
"seed-812","harmless","harmlos","adjective","gesundheit","new","0","0","0","0","","","B2",""
"seed-813","serious","ernst","adjective","gesundheit","new","0","0","0","0","","","B2",""
"seed-814","insured","versichert","adjective","gesundheit","new","0","0","0","0","","","B2",""
"seed-815","private health insured","privat versichert","phrase","gesundheit","new","0","0","0","0","","","B2",""
"seed-816","statutory health insured","gesetzlich versichert","phrase","gesundheit","new","0","0","0","0","","","B2",""
"seed-817","the social security number","die Sozialversicherungsnummer","noun","behörden","new","0","0","0","0","","","B2",""
"seed-818","the pension notice","der Rentenbescheid","noun","behörden","new","0","0","0","0","","","B2",""
"seed-819","the contribution statement","die Beitragsbescheinigung","noun","behörden","new","0","0","0","0","","","B2",""
"seed-820","the employment certificate","die Arbeitsbescheinigung","noun","behörden","new","0","0","0","0","","","B2",""
"seed-821","the certificate of good conduct","das Führungszeugnis","noun","behörden","new","0","0","0","0","","","B2",""
"seed-822","the residence registration","die Wohnsitzanmeldung","noun","behörden","new","0","0","0","0","","","B2",""
"seed-823","the deregistration confirmation","die Abmeldebestätigung","noun","behörden","new","0","0","0","0","","","B2",""
"seed-824","the change of address","die Adressänderung","noun","behörden","new","0","0","0","0","","","B2",""
"seed-825","the civil registry office","das Standesamt","noun","behörden","new","0","0","0","0","","","B2",""
"seed-826","the marriage certificate","die Heiratsurkunde","noun","behörden","new","0","0","0","0","","","B2",""
"seed-827","the driving license office","die Führerscheinstelle","noun","behörden","new","0","0","0","0","","","B2",""
"seed-828","the vehicle registration office","die Zulassungsstelle","noun","behörden","new","0","0","0","0","","","B2",""
"seed-829","the registration certificate for car","die Zulassungsbescheinigung","noun","behörden","new","0","0","0","0","","","B2",""
"seed-830","the license plate","das Kennzeichen","noun","behörden","new","0","0","0","0","","","B2",""
"seed-831","the fine","das Bußgeld","noun","behörden","new","0","0","0","0","","","B2",""
"seed-832","the objection","der Widerspruch","noun","behörden","new","0","0","0","0","","","B2",""
"seed-833","the deadline extension","die Fristverlängerung","noun","behörden","new","0","0","0","0","","","B2",""
"seed-834","the processing fee","die Bearbeitungsgebühr","noun","behörden","new","0","0","0","0","","","B2",""
"seed-835","the appointment booking","die Terminbuchung","noun","behörden","new","0","0","0","0","","","B2",""
"seed-836","the online application","der Online-Antrag","noun","behörden","new","0","0","0","0","","","B2",""
"seed-837","the user account","das Nutzerkonto","noun","behörden","new","0","0","0","0","","","B2",""
"seed-838","the consent","die Zustimmung","noun","behörden","new","0","0","0","0","","","B2",""
"seed-839","the power of attorney","die Vollmacht","noun","behörden","new","0","0","0","0","","","B2",""
"seed-840","the authorized person","die bevollmächtigte Person","noun","behörden","new","0","0","0","0","","","B2",""
"seed-841","the original document","das Originaldokument","noun","behörden","new","0","0","0","0","","","B2",""
"seed-842","the missing document","die fehlende Unterlage","noun","behörden","new","0","0","0","0","","","B2",""
"seed-843","the certified copy","die beglaubigte Kopie","noun","behörden","new","0","0","0","0","","","B2",""
"seed-844","the sworn translation","die beglaubigte Übersetzung","noun","behörden","new","0","0","0","0","","","B2",""
"seed-845","to submit later","nachreichen","verb","behörden","mastered","4","4","0","0","2026-07-09","correct","B2",""
"seed-846","to make an objection","Widerspruch einlegen","phrase","behörden","new","0","0","0","0","","","B2",""
"seed-847","to extend a deadline","eine Frist verlängern","phrase","behörden","new","0","0","0","0","","","B2",""
"seed-848","to book an appointment","einen Termin buchen","phrase","behörden","new","0","0","0","0","","","B2",""
"seed-849","to upload documents","Unterlagen hochladen","phrase","behörden","new","0","0","0","0","","","B2",""
"seed-850","to prove identity","die Identität nachweisen","phrase","behörden","new","0","0","0","0","","","B2",""
"seed-851","to authorize someone","jemanden bevollmächtigen","phrase","behörden","new","0","0","0","0","","","B2",""
"seed-852","to register a car","ein Auto zulassen","phrase","behörden","new","0","0","0","0","","","B2",""
"seed-853","to pay a fine","ein Bußgeld bezahlen","phrase","behörden","new","0","0","0","0","","","B2",""
"seed-854","subject to approval","genehmigungspflichtig","adjective","behörden","new","0","0","0","0","","","B2",""
"seed-855","liable to pay contributions","beitragspflichtig","adjective","behörden","new","0","0","0","0","","","B2",""
"seed-856","taxable","steuerpflichtig","adjective","behörden","new","0","0","0","0","","","B2",""
"seed-857","valid until","gültig bis","phrase","behörden","new","0","0","0","0","","","B2",""
"seed-858","retroactive","rückwirkend","adjective","behörden","new","0","0","0","0","","","B2",""
"seed-859","legally binding","rechtsverbindlich","adjective","behörden","new","0","0","0","0","","","B2",""
"seed-860","responsible authority","zuständige Behörde","phrase","behörden","new","0","0","0","0","","","B2",""
"seed-861","the event","die Veranstaltung","noun","freizeit","new","0","0","0","0","","","B2",""
"seed-862","the guided tour","die Führung","noun","freizeit","new","0","0","0","0","","","B2",""
"seed-863","the entrance fee","der Eintritt","noun","freizeit","new","0","0","0","0","","","B2",""
"seed-864","the ticket reservation","die Kartenreservierung","noun","freizeit","new","0","0","0","0","","","B2",""
"seed-865","the seat","der Sitzplatz","noun","freizeit","new","0","0","0","0","","","B2",""
"seed-866","the standing room","der Stehplatz","noun","freizeit","new","0","0","0","0","","","B2",""
"seed-867","the stage","die Bühne","noun","freizeit","new","0","0","0","0","","","B2",""
"seed-868","the audience","das Publikum","noun","freizeit","new","0","0","0","0","","","B2",""
"seed-869","the performance","die Aufführung","noun","freizeit","new","0","0","0","0","","","B2",""
"seed-870","the review","die Bewertung","noun","freizeit","new","0","0","0","0","","","B2",""
"seed-871","the recommendation","die Empfehlung","noun","freizeit","new","0","0","0","0","","","B2",""
"seed-872","the destination","das Reiseziel","noun","freizeit","new","0","0","0","0","","","B2",""
"seed-873","the luggage","das Gepäck","noun","freizeit","new","0","0","0","0","","","B2",""
"seed-874","the suitcase","der Koffer","noun","freizeit","new","0","0","0","0","","","B2",""
"seed-875","the backpack","der Rucksack","noun","freizeit","new","0","0","0","0","","","B2",""
"seed-876","the boarding pass","die Bordkarte","noun","freizeit","new","0","0","0","0","","","B2",""
"seed-877","the accommodation booking","die Unterkunftsbuchung","noun","freizeit","new","0","0","0","0","","","B2",""
"seed-878","the cancellation fee","die Stornogebühr","noun","freizeit","new","0","0","0","0","","","B2",""
"seed-879","the travel insurance","die Reiseversicherung","noun","freizeit","new","0","0","0","0","","","B2",""
"seed-880","the sightseeing","die Besichtigung","noun","freizeit","new","0","0","0","0","","","B2",""
"seed-881","the menu","die Speisekarte","noun","freizeit","new","0","0","0","0","","","B2",""
"seed-882","the starter","die Vorspeise","noun","freizeit","new","0","0","0","0","","","B2",""
"seed-883","the main course","das Hauptgericht","noun","freizeit","new","0","0","0","0","","","B2",""
"seed-884","the dessert","die Nachspeise","noun","freizeit","new","0","0","0","0","","","B2",""
"seed-885","the tip","das Trinkgeld","noun","freizeit","new","0","0","0","0","","","B2",""
"seed-886","the ingredient","die Zutat","noun","freizeit","new","0","0","0","0","","","B2",""
"seed-887","the allergy information","der Allergiehinweis","noun","freizeit","new","0","0","0","0","","","B2",""
"seed-888","to attend an event","eine Veranstaltung besuchen","phrase","freizeit","new","0","0","0","0","","","B2",""
"seed-889","to reserve seats","Sitzplätze reservieren","phrase","freizeit","new","0","0","0","0","","","B2",""
"seed-890","to recommend","empfehlen","verb","freizeit","learning","1","1","0","0","2026-07-08","correct","B2",""
"seed-891","to rate","bewerten","verb","freizeit","new","0","0","0","0","","","B2",""
"seed-892","to cancel a booking","eine Buchung stornieren","phrase","freizeit","new","0","0","0","0","","","B2",""
"seed-893","to check in","einchecken","verb","freizeit","new","0","0","0","0","","","B2",""
"seed-894","to check out","auschecken","verb","freizeit","new","0","0","0","0","","","B2",""
"seed-895","to pack","packen","verb","freizeit","new","0","0","0","0","","","B2",""
"seed-896","to unpack","auspacken","verb","freizeit","new","0","0","0","0","","","B2",""
"seed-897","to order food","Essen bestellen","phrase","freizeit","new","0","0","0","0","","","B2",""
"seed-898","to split the bill","die Rechnung teilen","phrase","freizeit","new","0","0","0","0","","","B2",""
"seed-899","to leave a tip","Trinkgeld geben","phrase","freizeit","new","0","0","0","0","","","B2",""
"seed-900","included","inbegriffen","adjective","freizeit","new","0","0","0","0","","","B2",""
"seed-901","not included","nicht inbegriffen","phrase","freizeit","new","0","0","0","0","","","B2",""
"seed-902","recommended","empfehlenswert","adjective","freizeit","new","0","0","0","0","","","B2",""
"seed-903","worth seeing","sehenswert","adjective","freizeit","new","0","0","0","0","","","B2",""
"seed-904","fully booked out","ausverkauft","adjective","freizeit","new","0","0","0","0","","","B2",""
"seed-905","the argument","das Argument","noun","abstrakt","new","0","0","0","0","","","B2",""
